Step by step,Rating,Image Link,Count Rating,Title,Ingredients,Preparation Time,Finish Time
"Verwarm de oven voor op 200 °C. Rasp de courgette grof (met de schil) en dep hem droog tussen enkele stukken keukenpapier om het teveel aan vocht te absorberen. Zet opzij.|Zeef de bloem, het zuiveringszout en het zout in een grote kom. Voeg de zemelen, de grofgehakte noten, de suiker, de knoflook en de geraspte courgette toe.|Besprenkel het geheel met de zonnebloemolie en roer dan langzaam de karnemelk erdoor met behulp van een spatel. Roer tot een zacht deeg ontstaat. Roer niet te lang, anders wordt het brood taai. Als er nog droge bloem onderin de kom ligt voeg dan nog een klein scheutje karnemelk toe.|Kneed het verder met de hand, vorm er een ruwe bal mee en leg deze op een lichtbebloemd werkblad. Verdeel het deeg in 2 gelijke porties en kneed elke portie kort tot het deeg zacht is. Bedek uw handen met bloem en rol elke portie deeg voorzichtig uit tot een sliert van ongeveer 30 cm lang.|Leg de 2 slierten naast elkaar op het werkblad. Knijp de uiteinden aan één kant aan elkaar en draai de slierten in elkaar als een koord; vouw de uiteinden eronder. Leg de broodkabel op een ingevette bakplaat en bestrooi met een beetje extra bloem.|Bak het brood 25-30 minuten, of tot het goudbruin is. Leg op een rooster en laat even afkoelen voor u het snijdt. U kunt dit brood het beste meteen na het bakken eten, maar het is tot 2 dagen houdbaar.","<span class=""mediumStar rating0""></span>",http://nlcdn.ar-cdn.com/recipes/xlarge/fff9db3a-2eec-4d7d-8c5d-3c5f9f3a5626.jpg,(0),Courgette-hazelnootkabel,"1 kleine, stevige courgette, circa 125 g|400 g bloem, plus extra om te bestrooien|2 tl zuiveringszout|1 tl zout|30 g zemelen|50 g geroosterde hazelnoten, grofgehakt|1 el lichtbruine ruwe rietsuiker|1 flinke teen knoflook, fijngesneden|1 el zonnebloemolie|400 ml karnemelk, of zoveel als nodig is",20,50
"Verwarm de melk en smelt 50g boter in een glazen of aardewerken kom in de magnetron gedurende 30 seconden, of in een pannetje op het vuur. Meng de bloem, gist en 4 eetlepels suiker. Voeg het water, het melk-boter mengsel, het ei en het zout toe aan de droge ingrediënten en meng goed.|Gebruik de deeghaken van de mixer op lage snelheid of kneed het deeg met de hand tot een glad en elastisch geheel, in ongeveer 15 minuten. Als het deeg te nat is, voeg dan meer meel toe, ongeveer 2 eetlepels per keer (tot 8 eetlepels) om een werkbaar deeg te krijgen; te veel meel kan het deeg te droog maken. Bedek het deeg met een vochtige doek en laat rijzen tot het in omvang is verdubbeld, in ongeveer 1 tot 1 1/2 uur.|Maak de chocoladevulling en de topping, terwijl het deeg aan het rijzen is. Voor de vulling: meng de fijngehakte chocolade, kaneel en 5 eetlepels suiker. Wrijf 50 g koude boter erdoorheen. Om de topping te maken: meng de poedersuiker  met 4 eetlepels bloem; wrijf er 50g koude boter door, tot grove kruimels.|Als het deeg in volume is verdubbeld, druk het deeg dan in en snijd het in twee gelijke stukken. Vorm van ieder stuk losjes een bal. Bedek het deeg met een vochtige doek en laat het 10 minuten rusten.|Rol 1 portie op een licht met bloem bestoven werkblad uit tot een rechthoek van 35x10cm. Bestrooi met de helft van de chocolade vulling, rol op tot een lange stam en druk de naad dicht. Bevestig de uiteinden aan elkaar om een cirkel te vormen en leg de ring, met de naad naar beneden, op een met bakpapier beklede bakplaat. Herhaal dit met het tweede stuk van het deeg. Snijd met een gekarteld mes of een schaar inkepingen op elke 2.5cm afstand in de ringen. Bedek de ringen met een vochtige theedoek en laat het rijzen tot het is verdubbeld in omvang, in ongeveer 30 minuten.|Verwarm een oven voor op 180 graden C / gasstand 4.|Bestrijk de broden met het ei, indien gewenst. Bestrooi met de topping. Bak de broden in ongeveer 25 minuten, onder af en toe draaien van de bakplaten, goudbruin.","<span class=""mediumStar rating45""></span>",http://nlcdn.ar-cdn.com/recipes/xlarge/176381.jpg,(57),Babka gevuld met chocolade,"175ml melk|50 gr boter|500 gr bloem|2 theelepels droog bakkersgist|4 el basterdsuiker|4 el water|1 ei|3/4 tl zout|125 g pure chocolade, fijngehakt|1 1/2 tl gemalen kaneel|5 el basterdsuiker|50g boter, koud|4 el poedersuiker|4 el bloem|50g boter, koud|1 ei losgeklopt met 1 eetlepel water (optioneel)",35,1
"Doe de melk in een pannetje en maak deze warm, voeg de boter toe tot deze helemaal is opgelost.|Doe het melkmengsel in een mengkom en voeg de gist toe, even roeren en voeg daarna de suiker en bloem in porties erbij. Roer door tot het een slap mengsel is ongeveer zoals dat van cake. Doe er anders nog beetje melk of als het echt heel erg zacht is nog een beetje bloem bij.|Doe dit in een bakblik en laat het ongeveer 1 1/2 uur rijzen. Het deeg gaat niet meer uit deze bak dus zorg ervoor dat het een redelijk grote bak is en dat het deeg een groot oppervlakte krijgt. Hij hoeft niet zozeer de lucht in.|doe de 110 gr suiker en de kaneel door elkaar heen en meng het een beetje. Maak vervolgens de bovenkant van het deeg nat en strooi de suiker en kaneel er gelijkmatig over heen.|Bak het brood in ongeveer 10 minuten af op 180 graden. Het hoort van binnen nog een heel klein beetje zacht ze zijn waardoor het lijkt alsof hij niet helemaal gaar is maar dat is hij wel.|als het brood in de oven zit moet je beginnen met het glazuur. schraap 2 vanille stokjes uit in een kommetje (gewoon vanille kan vast ook wel) en doe hier een heel klein beetje heel heet water bij. Voeg de poedersuiker toe tot je een fijn glazuur krijgt waarbij je geen gewoon water meer ziet, het moet nog wel behoorlijk vloeibaar zijn|haal het brood uit de oven, giet het glazuur erover heen. Laat het afkoelen en het glazuur opdrogen en opdienen.","<span class=""mediumStar rating0""></span>",http://nlcdn.ar-cdn.com/recipes/xlarge/774fad18-5f6d-42b7-8008-9460705d27c8.jpg,(0),Suiker-kaneel brood,"250 ml melk|70 gr boter|6 gr gist|100 gr bruine basterdsuiker|600 gr witbrood bloem|3 eieren|1 eetlepel zout|110 gr bruine basterdsuiker|1,5 eetlepel kaneel|poedersuiker|heet water|2 stokjes uitgeschraapte vanille",30,"2,40"
"Los de gist op in een klein kommetje met warm water. Laat het ongeveer 10 minuten staan, tot het begint te schuimen.|Meng in een grote kom de bloem en suiker, het zout en het bakpoeder. Snijd de boter in blokjes en wrijf die met je vingers door het meel, tot het eruit ziet als broodkruimels. Voeg de gistoplossing en de karnemelk toe en roer het goed, tot het een samenhangende massa is geworden. Het is een vrij zacht deeg. Leg het deeg in een licht met olie ingevette kom, dek die af en zet die voor één dag in de ijskast.|Neem het deeg de volgende morgen, of wanneer je maar je brood wil bakken uit de ijskast en meng er nog een beetje bloem door. Laat het 45 minuten bij kamertemperatuur rusten.|Verwarm de oven voor op 200 C.|Strooi wat meel op je werkoppevlak en leg het deeg erop. Druk het plat tot een grote rechthoek. Strijk met een kwastje gesmolten boter over de bovenkant, en sprenkel er de bruine rietsuiker, kaneel en rozijnen over; rol het deeg op en leg het met de naad naar beneden op een licht ingevette bakplaat.|Bak het 25 tot 35 minuten in de voorverwarmde oven. Als je op de onderkant van het brood klopt moet het hol klinken.","<span class=""mediumStar rating45""></span>",http://nlcdn.ar-cdn.com/recipes/xlarge/187ecca4-bbd2-4670-8780-b8130a68d17b.jpg,(13),Kaneelbrood met rozijnen,"2 zakjes (elk 7 g) gedroogde gist|175 ml warm water (45 C)|625 g bloem|100 gr suiker|1 theelepel zout|1 1/3 afgestreken eetlepel bakpoeder|100 g boter|450 ml lauwe karnemelk|30 g boter, gesmolten|4 eetlepels (60 ml) suiker|1 afgestreken eetlepel kaneelpoeder|50 g rozijnen",30,"1,5"
"Doe het lauwwarme water met de suiker in een grote kom en strooi de gist erover. Laat dit 5 min. staan tot zich schuim vormt. Roer het mengsel om.|Houd 2 eetl. peterselie apart en voeg de rest samen met de olie, het zout en de salie toe aan het gistmengsel. Meng er de helft van de bloem door. Werk er de rest van de bloem door, zodat u een stevig deeg krijgt.|Breng het deeg over op een licht met bloem bestoven werkvlak. Kneed het 10 min. tot het glad en elastisch is. Voeg hierbij zo nodig nog wat bloem toe. Wentel de deegbal rond in een licht met olie ingevette kom. Dek deze losjes af met plasticfolie en laat het deeg op een warme plaats in circa 1¼ uur uitrijzen tot het dubbele volume.|Vet een ondiepe bakvorm van 38 × 28 cm in met olie. Sla het deeg terug, kneed het even door en vorm er een plak van die in de bakvorm past. Laat het deeg losjes afgedekt met plasticfolie op een warme plaats in circa 40 min. narijzen tot het dubbele volume.|Verwarm de oven voor op 200°C. Schuif het rooster onderin de oven.|Druk met uw vingertoppen kleine kuiltjes in het deegoppervlak. Sprenkel er ½ eetl. olie over. Strooi de knoflook erover. Verdeel de tomatenschijfjes enigszins overlappend op het deeg. Strooi de paprikareepjes en de kaas erover.|Bak het brood 45 tot 40 min. tot het langs de randen bruin kleurt. Leg het op een rooster en strooi de peterselie erover. Laat het brood minstens 20 min. afkoelen.","<span class=""mediumStar rating0""></span>",http://nlcdn.ar-cdn.com/recipes/xlarge/9cfa2417-767f-4605-81ea-a967cb85dff3.jpg,(0),"Focaccia met tomaten, paprika en peterselie","4½ dl lauwwarm water (40-45°C)|2 theel. suiker|1 zakje gedroogde gist|5 eetl. fijngesneden peterselie|3 eetl. olijfolie (+ beetje extra)|1½ theel. zout|½ theel. gedroogde salie|600 g bloem (+ beetje extra)|2 tenen knoflook, fijngesneden|3 tomaten, in dunne schijfjes|1 grote gele paprika, zonder de zaadjes, in dunne reepjes|2 eetl. geraspte Parmezaanse kaas","2,25","3,5"
"Los de gist op in een klein kommetje met warm water en een theelepeltje suiker. Laat het ongeveer 10 minuten staan, tot het begint te schuimen.
|Doe de gistoplossing in een grote kom en meng de suiker, de eieren, het zout, het meel en de melk erdoor. Roer het tot een samenhangende massa. Meng de boter erdoor en leg het deeg op een met bloem bestoven werkoppervlak en kneed het in ongeveer tien minuten tot een gladde elastische bal. Dek het deeg af met een theedoek en laat het in ongeveer drie kwartier tot dubbel volume rijzen.
|Druk een vuist in het deeg en kneed het even licht; verdeel het dan in 15 tot 20 stukjes en maak van daar ronde schijfjes van ongeveer 1 cm dik van. Leg de schijfjes op de theedoek, met voldoende tussenruimte voor het uitdijen bij het rijzen. Laat ze 1 1/2 uur rijzen. 
|Leg de stukken gerezen deeg voorzichtig in een braadpan met dikke bodem, zonder olie of boter en bak ze op laag vuur aan beide kanten goudbruin
","<span class=""mediumStar rating45""></span>",http://nlcdn.ar-cdn.com/recipes/xlarge/82bad140-1e9c-4a7a-9648-f51993f69c5b.jpg,(26),Portugese Bolo Lêvedo,"7 g (1 zakje) gedroogde gist|4 eetlepels (60 ml) warm water|200 g poedersuiker|3 eieren|1 afgestreken theelepel (3 g) zout|750 g bloem|275 ml halfvolle melk|50 g boter, gesmolten en weer afgekoeld",15,30
"Het gist in warm water laten schuimen.|In een kleine sauspan karnemelk met boter verwarmen tot de boter is gesmolten. Lauw laten worden.|Suiker, zout, soda bicarbonaat, karnemelkmix en gist in een grote mengkom vermengen. Geleidelijk de helft van de bloem toevoegen en met de deeghaak van een mixer kneden. Het resterende meel er onder constant roeren in kleine beetjes aan toevoegen.|Als het deeg niet meer plakkerig is enkele minuten op een bebloemd oppervlak zacht en glad kneden. In een ingevette kom leggen, eenmaal keren en tot een verdubbeld volume laten rijzen.|Het deeg neerslaan, in tweeën delen en 2 broden vormen. In goed ingevette bakvormen van 20x10 cm tot 2 cm boven de rand laten rijzen.|30-35 minuten in een voorverwarmde oven (190°C/gasstand 5) laten bakken. De broden zijn klaar als ze lekker bruin zijn en hol klinken.","<span class=""mediumStar rating45""></span>",http://nlcdn.ar-cdn.com/recipes/xlarge/7767880f-337f-43b0-b2fe-340d74d18cd4.jpg,(151),Karnemelkbrood,15 gr droog gist|120 ml warm water (45°C)|350 ml karnemelk|115 gr boter|4 eetlepels suiker|2 theelepels zout|1/2 theelepel soda bicarbonaat (baksoda)|700 gr bloem,20,55
"Giet de melk in een hittebestendige kom, en verwarm voorzichtig in de magnetron (ong. 15 sec) of in een pannetje, tot de melk ongeveer 38°C is. Voeg de suiker en honing toe, en roer tot opgelost. Voeg de gist toe, en laat staan ​​totdat de gist activeert en een romige laag op de melk vormt, ongeveer 15 minuten.|Doe 550 gr broodmeel en het zout in een grote kom, voeg het gistmengsel toe en mix ongeveer 1 minuut met een elektrische mixer op lage stand. Het deeg zal zeer nat zijn. Voeg nu de boter toe, mix, en meng de rest van het meel erdoor, of zoveel als nodig om het deeg tot een bal te vormen. Plaats deeghaken in de elektrische mixer en kneed hiermee het deeg tot het glad en veerkrachtig is, ongeveer 4 minuten.|Leg het deeg op een met bloem bestoven werkvlak en kneed het deeg goed met de hand. Rol het deeg weer op tot een bal, en leg het in een bloem gestoven kom. Dek de kom af met een theedoek, zet weg op een warme plek, en laat rijzen tot verdubbeld, ongeveer 1 uur.|Vet twee broodbakblikken in met bakspray of boter.|Duw het deeg naar beneden met een vuist, haal het deeg uit de kom, leg het deeg op een met bloem bestoven werkblad, en kneed nog 2 minuten. Snij het deeg in twee helften. Vorm het deeg in de vorm van 2 broden, voeg meer bloem toe indien nodig, en leg de broden in de ingevette bakblikken. Bedek de bakblikken met een theedoek, en laat in een warme omgeving rijzen tot verdubbeld, ongeveer 1 uur.|Verwarm de oven voor op 200°C.|Zet de broden in de voorverwarmde oven en zet de oven lager tot 175°C. Bak de bovenkant goudbruin in ongeveer 25 minuten. De broden moeten hol klinken. Laat de broden 5 minuten in hun bakblik alkoelen alvorens deze te verwijderen en verder te laten koelen op een rooster. Bedek de broden met een theedoek tijdens het afkoelen.","<span class=""mediumStar rating45""></span>",http://nlcdn.ar-cdn.com/recipes/xlarge/218659.jpg,(22),Zoet witbrood,"475 ml melk|65 gr suiker|80 ml honing|2 theelepels actieve droge gist|820 gr wit tarwemeel, of zoveel als nodig - apart te verwerken|1 theelepel zout|55 gr zachte boter",25,50
"Bloem en zout in een kom zeven en de gist erdoor roeren. Maak in het midden een kuiltje en schenk daar olie en water in. Meng de droge ingrediënten geleidelijk door het vocht, in eerste instantie met een vork, daarna met de handen tot zich een zacht, iets plakkerig deeg heeft gevormd.|Leg het deeg op een licht met bloem bestoven werkvlak en kneed het in ongeveer 10 minuten tot een soepel geheel. In een licht met olie ingevette kom leggen, afdekken met keukenfolie en in ong. 45 minuten tot verdubbeld volume laten rijzen.|Intussen het beleg maken: in een grote koekenpan de olie verhitten en hierin ui en knoflook ong. 4 minuten bakken tot de ui goudbruin en heel zacht is (maar niet echt donker). Tomaat met sap, tomatenpuree, oregano en peper naar smaak toevoegen en dit af en toe roerend op een zacht vuurtje ong. 10 minuten laten sudderen. De van pan het vuur nemen en laten afkoelen.|Het gerezen deeg neerslaan en voorzichtig kneden. Uitrollen op een met bloem bestoven werkvlak tot een vierkant van 30 cm en op een licht ingevette bakplaat leggen.|Verwarm de oven voor op 200°C/gasstand 6. Verdeel het uimengsel gelijkmatig over het deeg en leg de ansjovis er in een ruitpatroon over. Leg de olijven tussen de ansjovis. Laat de pissaladière circa 15 minuten op kamertemperatuur rijzen en schuif hem dan ong. 30 minuten in de oven tot de korst goudbruin en stevig is. Vervolgens de oventemperatuur verlagen tot 190°C/gasstand 5 en nogmaals 10 minuten bakken. Laat de pissaladière iets afkoelen en snijd hem in vierkantjes.","<span class=""mediumStar rating0""></span>",http://nlcdn.ar-cdn.com/recipes/xlarge/8d165034-70b5-4466-a78e-114c61f6347b.jpg,(0),Pissaladière,"450 g bloem van harde tarwe, plus wat extra voor het kneden|1 tl zout|1 zakje droge gist à 7 g|3 el extra vergine olijfolie|300 ml lauwwarm water|3 el extra vergine olijfolie|4 uien, totaal circa 750 g, in dunne reepjes|2 teentjes knoflook, geperst|1 blik tomatenblokjes, circa 400 g|2 el tomatenpuree|1 el fijngehakte verse oregano|2 blikjes ansjovisfilet à circa 50 g, uitgelekt en in de lengte gehalveerd|16 ontpitte zwarte olijven, totaal circa 50 g, in vieren|peper",20,"1,50"
"Giet in een klein kommetje de rum over de rozijnen. Laat het minstens 30 minuten intrekken, en giet dan de rum af.|Doe de ingrediënten in de broodmachine in de volgorde die de handleiding aanbeveelt, kies de gewoon-brood-stand en zet het apparaat aan.|Als je broodmachine een ‘fruit’ stand heeft, voeg dan de rozijnen toe als dat signaal gaat, of anders 5 minuten voor het einde van de ‘kneed’ periode.","<span class=""mediumStar rating45""></span>",http://nlcdn.ar-cdn.com/recipes/xlarge/0b0e8242-e9a7-4368-878f-ea89a5dfeba2.jpg,(59),Krentenbrood met rum,2 eetlepels (30 ml) rum|75 g rozijnen|100 ml water|275 g bloem|2/3 afgestreken eetlepel bruine basterdsuiker|2 afgestreken theelepels (6 g) zout|15 g (1 eetlepel) boter|2 eetlepels (30 ml) slagroom|1 theelepel rum essence|1 ei|1 theelepel olijfolie|1 1/2 theelepel (1 zakje) gedroogde gist,30,"3,30"
"Met behulp van de broodbakmachine: Meng 560 gr bloem, 3 eetlepels suiker, 1 1/2 theelepels zout, gist, water en boter in de broodbakmachine op de handmatige instelling. Verwijderen uit broodbakmachine.|Of handmatig: Meng 200 gr van de bloem, 3 eetlepels suiker, 1 1/2 theelepels zout en gist. Verhit water en boter tot 45 graden C. Voeg het water aan de droge ingrediënten toe; klop 2 minuten met een mixer op matige snelheid. Voeg 60 gr bloem toe, klop 2 minuten op hoge snelheid. Roer er geleidelijk meer bloem in tot er een stevig deeg ontstaat. Kneed 8-10 minuten. Dek af en laat het rijzen. Deeg neerslaan, bedekken en 15 minuten laten staan.|Verdeel het deeg in 12 stukken; vorm 3 stuks in gladde ballen. Maak een gat van 2,5 cm in elke bal. Leg de bagels in een grote koekenpan met 2,5 cm zachtjes kokend water met daarin 1 eetlepel suiker en 2 theelepels zout opgelost. Kook de bagels 3 minuten op laag-medium vuur, draai ze om en laat nog eens 2 minuten koken, draai ze weer om en laat nog 1 minuut koken. Laat ze uitlekken op keukenpapier. Herhaal dit voor de rest van het deeg. Leg ze op een ingevette bakplaat.|Bak de bagels 20 tot 25 minuten op 190 C. Verwijder ze van de bakplaat en laat afkoelen. Indien gewenst, meng vóór het bakken 1 eiwit en 1 eetlepel water, smeer op bagels, en bestrooi ze met sesam, maanzaad of karwijzaad.","<span class=""mediumStar rating45""></span>",http://nlcdn.ar-cdn.com/recipes/xlarge/8bc5eb6b-228b-4b1f-b949-265e4bf014cb.jpg,(158),Zelfgemaakte bagels,560 gr bloem|3 eetlepels suiker|1 1/2 theelepel zout|1 (7 gr) zakje gedroogde actieve bakkersgist|400 ml warm water|2 eetlepels boter of margarine|1 eetlepel suiker|2 theelepels zout,45,"1,25"
