text,food
Eating our way through #amsterdam one #waffle at a time \U0001f369\U0001f370 #amsterdamfood #visitamsterdam,['waffle']
"AMSTERDAM \u2022 There are macaroons, and then there are kokosmakronen - coconut macaroons! We tried some amazing ones found at Noodermarkt.  From @thedutchtable: Dutch have an incredible cookie culture. Grocery stores stock shelves of the most amazing combinations, shapes, ingredients and flavors. Coconut macaroons, or kokosmakronen, are found in a variety of shapes and sizes. Some are small and high, others piped in a circle and flat. Some are yellow (depending on whether you include the egg yolk), others plain white, but the flavor and texture is always moist, coconutty and sweet. Kokosmakronen are usually baked on circles of edible potato starch paper.","['coconut', 'cookie', 'egg', 'potato']"
"AMSTERDAM \u2022 A date with @annabelgreeve at Amsterdam's most famous park - Vondel Park. Top plate is the 'Amsterdam' platter with pate, tartare, cheese. The other plate is bitterballen - a typical meat based Dutch snack with a mixture of beef or veal, flour. A bit like a croquette.","['tartare', 'cheese', 'bitterballen', 'meat', 'beef', 'veal', 'croquette']"
"The very first chocolate sculpture! for someone who doesn't work that often with chocolate, i'm quite satisfied \U0001f60f\U0001f36b #chocolate #100% #cat #catepillar #heart #green #orange #school #nextweekagain #amsterdamfood #amsterdam #ninestreets #spuistraat #raamsteeg #baking #cooking #pastries","['chocolate', 'orange']"
"Presenting the Navajo eggs coming to you from @bakersandroasters Amsterdam. Pulled BBQ pork, avocado, mango salsa and chipotle cream with two poached and buttery toast. Please can I get this taste sensation shipped to me now, thank you \U0001f4f8@Danialtink #bakersandroasters #amsterdam #poachedeggs #pulledpork #chipotle #mexicanflavours #brunch #breakfast #amsterdamfood #amsterdamcafes #eatingoutamsterdam  #foodie #foodblog #foodporn #instafood #foodstagram #scottishblogger #foodporndaily #whatieat #vscofood #leesaeatsworld","['eggs', 'pork', 'avocado', 'mango', 'cream', 'toast']"
Bo nam sashimi. #bonam #boyamyam #vietnamesekitchen #amsterdamfood #amsterdam #supportingfriends #langeleidsedwarsstraat53,['sashimi']
Checked in #amsterdamproduceshow #amsterdam #mypaprika #mezenfoods #mezen #mezen_volos #mezen_larisa #localfood #oliveoil #tsipouro #honey #amsterdamfood #griekenland #greekproducts #smallproducers #smallfarmers #foodtraveller,['honey']
I'm officially all over this traditional Dutch lunch ! Croquetes on brown bread serves with mustard \U0001f44c\U0001f3fc this must've been my 3 croquetes meal in the span of 5 days \U0001f648 #groentekroket #croquetes #brownbread #mustard #dutchfood #amsterdamfood #shazzyamseten #grandcafesamen #alkmaarfoodguide #amsterdamfoodguide,"['bread', 'mustard', 'brown bread']"
Le vendredi tout est permis \U0001f60b\U0001f62c #carrotcake #cheesecake #chocolate #lattemacchiato #sweet #dessert #yummy #amsterdam #iamsterdam #amsterdamfood,"['cheesecake', 'chocolate']"
Friday night burger night! Look at this delicious #veggieburger I had at new vegetarian hotspot Bar James in Amsterdam. Read all about it at my blog (direct link in bio) \U0001f354 #barjames,['vegetarian']
"Beef tartare, chorizo mayo, shallots, chorizo powder, and spinach cooked in chorizo oil #elizabethnetherlands","['beef', 'tartare', 'chorizo', 'spinach', 'oil']"
"Trout, mussels, cockels, creamy smoked almond sauce, and baby radish #elizabethnetherlands","['mussels', 'almond', 'sauce']"
"We hope you're hungry, 'cause we're ready for tonight! #vanwoustraat #depijpamsterdam #depijp #marokkaans #restaurantmozo #iamsterdam #amsterdamfood #halalamsterdam #amsterdamcity #tajine #couscous #amsterdamhotspot #hollandhalalfoodie","['tajine', 'couscous']"
I've never had a hot dog this good. Its like a 100% #beef #sausage. I highly recommend getting this there! #fastfood #amsterdamfood,"['beef', 'sausage', 'hot dog']"
"Brussels sprouts, pan-fried in beurre noisette, and served with a delicious ham-butter sauce, pickled pearl onions, finely chopped shallots, chives, grated cheese & truffle. Glorious! #elizabethamsterdam #dishoftheday","['sprouts', 'ham', 'butter', 'sauce', 'cheese']"
Who wants to join me for Dim Sum Chow this wednesday??? It's the birthday of @dimsumnow and they want to celebrate this 1Y anniversary with you. I can invite 9 of my followers to come and eat together with me. Who's in for some DimSum. Would be really nice to meet you\u263a\ufe0f\U0001f618\U0001f618 #eatandgreet #dimsumamsterdam #myfoodlifeinamsterdam #amsterdamfood #ferdinandbolstraat #instameet #amsterdam #dimsumchow #dumpling #gyoza #bbqbun,"['dumpling', 'dim sum']"
"Miss, please take my order.  I don't think I can stand sitting here for another minute watching delicious plates go by without at least a cuppa coffee!  #brunchlife \U0001f373\U0001f373\U0001f373 . . . . #brunch #firstworldproblem #latergram #brunch #brunchtime #foodiegram #foodie #amsterdam #amstergram #amsterdam\U0001f1f3\U0001f1f1 #amsterdamcity #depijp #depijpamsterdam #littlecollins #restolife #brunchin #brunchvibes #amsterdamlife #amsterdamfood #waitstaff #netherlands #fooddiary #iphoneography #hangry #mscheffyeats",['coffee']
\U0001f373\U0001f34eGet your shakshuka @bartackamsterdam \U0001f34e\U0001f373 ---------------------------------------#shakshuka #poachedeggs #jewishdish #tomatoes #spinach  #onions #fetacheese #vegetables #veggies #veggiesbased #middleeasternfood #bartackamsterdam #amsterdamfood #postjesweg #rembrandtpark #instadaily,"['spinach', 'vegetables']"
Dim sum time #amsterdam#asianfood#dimsum#greentea#foodporn#food#instafood#worthit#ilovefood#sodelicious#geil#iamsterdan#amsterdamfood,['dim sum']
Nieuwe leuke dingen \u2728\U0001f36b #utrechtsestraat #chocolade #chocolate #iamsterdam #amsterdamcityguide #lostinamsterdam #amsterdamworld #amsterdamcity #amsterdamtrip #amsterdamshots #amsterdamfood #amsterdamlife #atamsterdam  #vansoest #shoppingamsterdam #shop,['chocolate']
Banana & chocolate cake.  #oliveandcookie #vegetarian #amsterdam #amsterdamfood #iamsterdam #depijp #goodfood #homemade #baking #delicious #yummie #sweet #sweettooth #cake #banana #chokolate #photooftheday #instagram #instagood #foodie #foodphotography #foodgram #foodlover #foodpics #food #lekker #nagerecht #vegetarisch,"['banana', 'chocolate', 'cake', 'vegetarian', 'chocolate cake']"
Dim Sum Time! This platter from Dim Sum Thing makes a perfect Thursday night meal! They're one of the new stalls at the @foodhallen in Amsterdam and have many meat free options!  #dimsumthing,"['meat', 'dim sum']"
"Slices of orange/almond/polenta and walnut/courgette bread with a side of delicious chemex, overlooking the roaster.","['orange', 'almond', 'polenta', 'courgette', 'bread']"
"Normaal ben ik niet zo'n dessert liefhebber, maar de manderijnwortel sorbet met koffiecake en roomkaas bij Wilde Zwijnen vond ik toch wel erg lekker!  #dessert #friday #nevernoteating #amsterdamfood #wildezwijnen #foodie",['sorbet']
Back home and really missing those tacos at @foodhallen. These ones were braised beef with pickled cactus and lime sour cream. Why are tacos the best thing ever?,"['beef', 'lime', 'cream']"
#thesecondday #amsterdamfood #beer #hainekenexperience,['beer']
"Trip to Amsterdam: Trying out the touristy spots. This one at Caf\xe9 Winkel is probably the most famous appeltaart in town. I liked the taste and the whipped cream is great, too. However, the Caf\xe9 doesn't have a nice atmosphere. So, if you're looking for a cozy place to have coffee and cake, you should better look for another one! #appeltaart #applepie #cake #coffee #dessert #cafewinkel #amsterdam #netherlands #amsterdamfood #foodstagram #instafood #hungry #blnfoodies","['cream', 'coffee', 'cake', 'whipped cream', 'coffee cake']"
"This dessert has to be in your Must-Eat list! They are called Poffertjes, traditional Dutch batter treat\U0001f64c\u2728\U0001f60b\U0001f60d #nutella #poffertjes #yummy #dessert #chocolatelover #strawberry #amsterdam #amsterdamfood #amsterdamcity #nutellalove #foodporn #food","['poffertjes', 'nutella', 'strawberry']"
"Hummus topped with baked aubergine with tahini and herbs, served with fresh and super soft pita bread. This was actually the best hummus I've had so far. If you're in Amsterdam (and in search of good veggie food), go to @de_hummus_house ! #hummus #aubergine #pitabread #dinner #veggie #amsterdam #dehummushouse #amsterdamfood #instafood #foodstagram #hungry #blnfoodies","['hummus', 'aubergine', 'tahini', 'pita', 'bread']"
Best pancakes Eva!  #decarrousel pancskehouse #pancakes #pancake #amsterdam #amsterdamfood #foodstagram #foodlover #pannekoeken,['pancake']
Brouwerij De Prael & Bitterballen \U0001f37b #amsterdam\U0001f1f3\U0001f1f1 #amsterdamfood #beer #dutchess \U0001f478 #dutchness #cafedepels #dutchfood #dutchbeer,"['bitterballen', 'beer']"
Burrito belly soon. #burritomakeramsterdam,['burrito']
"De lekkerste kusjes, met een vulling van champagne \U0001f942\U0001f48b www.vansoest-amsterdam.nl #utrechtsestraat #chocolade #chocolate #iamsterdam #amsterdamcityguide #lostinamsterdam #amsterdamworld #amsterdamcity #amsterdamtrip #amsterdamshots #amsterdamfood #amsterdamlife #atamsterdam  #vansoest #shoppingamsterdam #bonbons  #valentijn #valentijnsdag #valentine #valentijnschocolade #love #liefde #chocolatekiss #chocoladekus","['champagne', 'chocolate']"
"I had the pleasure to visit Netherlands last weekend, and got to try the burgers at @burgerbarnl , which were amazing! If you are in Amsterdam, hopefully you'll come across one of these. You can choose the meat, cheese and sauces, plus the chips are splendid! #burgerbarnl #burgers #bestburgers #amsterdamfood #amsterdam","['meat', 'cheese', 'chips']"
These vegetarian mina pitas from @pitaqueen_nl were delicious! They have healthy whole wheat pita bread with avocado and feta cheese or with quinoa balls. Yum! Read all about this food stand at @market33zuidas on my blog! #pitaqueen,"['vegetarian', 'pita', 'bread', 'avocado', 'feta', 'cheese', 'quinoa']"
Got the best salad @juiceandsalad \U0001f64f\U0001f3fc\U0001f1f3\U0001f1f1 #sweetpotato #yummy #food #juiceandsalad #amsterdam #travel,['salad']
"It's not dessert, it's bbq celeriac with 63 degree egg, hazelnut, hollandaise sauce of garlic, and fresh truffle! Made by...@sinnerestaurant \U0001f44f\U0001f3fc#whatsonmyplate #dinner #gastronomy #michelinstar #restaurantsinne #sinne #amsterdam #numberone #truffle #degustation #sogood #foodporn #yum #diningout #delicious #finedining #amsterdamfood #egg #restaurant #chef #gourmet #foodgasm #culinary #blacktruffle #cuisine #michelin #lezzetli #michelinguide #mystorywithmichelin #kaekaedaily \U0001f95a\U0001f95a\U0001f95a","['egg', 'hazelnut', 'sauce', 'garlic']"
I \u2764 SUMSUM Happy Valentine's Day peeps! #sumsumloveatfirstbite #sweet #halva #delicious #delicacies #dessert #sesame #tasty #tahini #tahiniheaven #amsterdamfood #sumsum #heart #foodgram #foodie,"['peeps', 'halva', 'sesame', 'tahini']"
"My kind of diner when I don't want to cook : eggs, cheese and salad \U0001f373\U0001f60b#margauxisinthekitchen #cookingtime #eggs #vegetarianfood #easyfood #dishoftheday #healthyfood","['eggs', 'cheese', 'salad']"
#taco #tuesday #tortilla #amsterdamfood,"['taco', 'tortilla']"
- 15 F\xe9vrier 2017.  #pancakes #pancake #dutchpancakes #dutchpancake #gouter #amsterdam #amsterdamcity #amsterdamfood #erasmus #erasmuslife #lekker #vanillaicecream #applecrumble #apple #sweet #cinnamon #cannelle,"['pancake', 'apple', 'cinnamon']"
"I'm really trying to eat a lot more healthily. It's been so good so far, and thankfully there plenty of good lunch options to help me out. This pok\u0113 bowl from Bowls & Buns in @market33zuidas hit the spot yesterday. Spinach with soy ginger dressing, marinated salmon, creamy avocado, spring onion and a little mango for sweetness","['spinach', 'ginger', 'salmon', 'avocado', 'onion', 'mango', 'ginger dressing']"
Coffee time\u2615\ufe0f\U0001f4ab\u672c\u5f53\u306b\u3059\u3063\u3054\u304f\u7f8e\u5473\u3057\u3044\u30b3\u30fc\u30d2\u30fc\u5c4b\u3055\u3093\U0001f633\u2665\ufe0f\u4e00\u676f\u305a\u3064\u8c46\u304b\u3089\u633d\u3044\u3066\u304f\u308c\u3066\u3001\u4e01\u5be7\u306b\u30c9\u30ea\u30c3\u30d7\u3057\u3066\u304f\u308c\u30663.5\u30e6\u30fc\u30ed(\u7d04500\u5186)\u3002\u63a1\u7b97\u3068\u308c\u3066\u308b\u304b\u5fc3\u914d\u3002 * * * #boccacoffee #bocca #coffee #coffeetime  #cafe #dripcoffee #lovecoffee #breaktime #relaxtime #amsterdam #amsterdamfood #trip #travel #londonlife #freelancelife #freelance #webdesigner #instagood #instacoffee #\u672c\u5f53\u306b\u7f8e\u5473\u3057\u3044\u306e\u3092\u4f1d\u3048\u305f\u3044\u304c\u81ea\u5206\u306e\u6587\u624d\u306e\u306a\u3055\u306b\u6ce3\u3051\u308b #\u30b3\u30fc\u30d2\u30fc #\u30b3\u30fc\u30d2\u30fc\u5c4b\u3055\u3093 #\u30b3\u30fc\u30d2\u30fc\u30bf\u30a4\u30e0 #\u30c9\u30ea\u30c3\u30d7\u30b3\u30fc\u30d2\u30fc #\u30ab\u30d5\u30a7 #\u30a2\u30e0\u30b9\u30c6\u30eb\u30c0\u30e0 #\u65c5 #\u65c5\u884c #\u30d5\u30ea\u30fc\u30e9\u30f3\u30b9\u30e9\u30a4\u30d5 #web\u30c7\u30b6\u30a4\u30ca\u30fc,['coffee']
Cheese Heaven in Amsterdam! Who wants to take the pretty bike for a ride instead of the cheese \U0001f6b2\U0001f60d,['cheese']
Which oh which halva flavour will I take home with me?.. #sumsum #sesame #delicious #delicacies #halva #delights #dessert #amsterdamfood #sumsumloveatfirstbite #flavors #treatyourself #enjoylife #travelgram #igamsterdam #foodgram #foodblogger #musttry #foodie #colorfull #tasty #vanilla #chocolate #whiskey #berries #Pistachio #tgif,"['halva', 'sesame', 'vanilla', 'chocolate', 'pistachio']"
"Scallops, cauliflower and seaweed at ROCelements for a belated V day night out #iamsterdam #amstergram #amsterdamfood #valentines #scallops #studentrestaurant","['scallops', 'cauliflower', 'seaweed']"
I got nothing but \u2764\ufe0f for you \U0001f609\U0001f602\U0001f44c thanks for the bday wishes y'all \U0001f64f  #birthday #thanks #wishes #food #foodporn #foodie #foodpics #foodstagram #foodies #AmsterdamFoodie #AmsterdamFood #delicious #sogood #sofull #AmsterdamEats #Amsterdam #coffee #cappuccino,"['coffee', 'cappuccino']"
Service \U0001f4cb #jacobsz #amsterdam #food @feedfeed #amsterdamfood #iamsterdam #gramthedam #oost #sommelier #wine #foodstarz,['wine']
\U0001f32e\U0001f37a\U0001f374 #amsterdam #memories #food #foodporn #amsterdamfood #cobracafeamsterdam #cobracaf\xe9 #cibo #ilovefood #iloveamsterdam #panino #bread #carbs #protein #eggs #lunchtime #ig_amsterdamcity #ig_amsterdam #museumplein #museumpleinamsterdam,"['bread', 'eggs']"
Teriyaki noodles so delicious \U0001f60b #teriyaki #noodles #nouilles #chicken #amsterdamfood #amsterdam #yummy #food #delicious #good #foodpic #pasta #noodlebar #wok #asianfood #pornfood #foodporn,"['noodles', 'pasta', 'wok']"
[NEW RECIPE ON THE BLOG] this is what you need for a lazy comfy weekend \U0001f64c\U0001f60d Banana and chocolate muffins with a melting heart \u2764\ufe0f happy foodgasm and happy weekend \U0001f618 #muffins #newrecipe #bakingporn #sweettreats #foodblogfeed #foodbloger #chocolate #margauxisinthekitchen @lesdelicesfrancais,"['banana', 'chocolate']"
Deze chocoladetaart was niet te doen zo lekker!!! Het is \xe9\xe9n van de lekkernijen waar mensen voor terug blijven komen bij @olive_and_cookie . Check m'n site voor een uitgebreide blogpost over wat deze mediterrane groen(t)e-oase je nog meer te bieden heeft \U0001f60b\U0001f49a\U0001f370\U0001f33f #amsterdam #depijp #mediterraans #oase,"['olive', 'cookie']"
"Grilled goat cheese, honey, and walnut sandwich. #yummy #lunascafe #amsterdam #amsterdamfood #netherlands","['goat', 'cheese', 'honey', 'sandwich']"
"For me, that looks like the perfect place to visit #amsterdamworld #amsterdam #amsterdamfood #amsterdamcity #cheese #wine #coffee #hollandsedelicatessen","['cheese', 'wine', 'coffee']"
Spontaan middagje Rijksmuseum. Met goede bitterballen en fijne Sylvaner! \U0001f44d\U0001f374\U0001f377 #sylvaner #silvaner #rijksmuseum #kunstkijken #bitterballen #wijn #metmosterdmayo #hotspotamsterdam #foodlover #winelovers #amsterdamfood #instadaily #dutchfood @rijksmuseum @vermaat #firstweeat #foodiesofinstagram #foodandwine #eeeeeats #feedfeed #tastingtable #firstwefeast #f52grams #mycommontable #foodpic #foodporn #instafood #voorlevensgenieters,['bitterballen']
"After a loooong 2 weeks of working 13 days in a row, crazy hours (one day I worked from 7:30 till 22:00 \U0001f628), and poor food choices, I think I deserved a Saturday night eating out \U0001f64f I'm not really familiar with the vegan food scene in Amsterdam after being away for so long, so we decided to try out @meatless_district \U0001f4aa Lovely, luxury wee place with gorgeous food options and the best staff \u2764 Good to have a vegan restaurant option for romantic night outs or fancy  birthday parties \U0001f44c . . Cheeseburger with chunky fries and homemade mayonnaise, Tom Kha Kai soup with chicken, shiitake and nori tempura, and my favourite: ROASTED BRUSSEL SPROUTS \U0001f60d\U0001f60d\U0001f60d\U0001f44f\U0001f44f\U0001f44f . . . #eatingout #veganfood #veganfoodshare #veganfoodporn #veganamsterdam #dutchvegan #vegetarian #brusselsprouts #tempura #tomkhakai #veganburger #vegancheeseburger #veganchicken #shiitake #amsterdamfood #meatlessdistrict #\u30d3\u30fc\u30ac\u30f3 #\u30f4\u30a3\u30fc\u30ac\u30f3 #\u30d9\u30b8\u30bf\u30ea\u30a2\u30f3 #\u3057\u3044\u305f\u3051 #\u30d0\u30fc\u30ac\u30fc #\u30a2\u30e0\u30b9\u30c6\u30eb\u30c0\u30e0 #\u305b\u3063\u304b\u304f\u306e\u4f11\u307f","['cheeseburger', 'mayonnaise', 'soup', 'tempura', 'sprouts', 'vegetarian']"
